chrom	length	end_pos	chr_type	species	reference
CAJZLT010000048.1	16276220	17728119	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000049.1	15194519	16627522	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000050.1	15017131	16261236	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000051.1	14719246	16051427	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000052.1	14026321	15569212	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000053.1	13443164	14606391	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000054.1	10859823	11887657	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000055.1	10561318	11716911	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000056.1	10077698	10884979	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000057.1	9478660	10624665	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000058.1	9022236	9717303	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000059.1	8709582	9512018	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000060.1	8297420	9292250	chrX	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000061.1	8085183	8874149	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000062.1	7856112	8582613	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000063.1	7632184	8414993	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000064.1	7241688	7940805	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000065.1	6350715	7122679	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000066.1	6461059	7027842	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000067.1	5796854	6351552	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000068.1	5505213	6035511	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000069.1	5137889	5547343	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000070.1	5022819	5412776	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000071.1	4876179	5232489	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000072.1	4212171	4969010	chrX	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000073.1	3510029	3947224	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000074.1	3438255	3793338	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000075.1	2796272	3382325	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000076.1	2841379	3262867	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000077.1	2858218	3088210	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000078.1	2683758	2993976	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000079.1	2154230	2452842	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000080.1	2240846	2406619	chrX	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000081.1	1862741	2246243	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000082.1	2017168	2210051	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000083.1	1689492	1908437	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000084.1	1627781	1906226	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000085.1	1669225	1877135	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000086.1	1274267	1523426	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000087.1	1373593	1521701	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000088.1	1248858	1488800	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000089.1	1221149	1313994	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000090.1	1134176	1255401	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000091.1	1127228	1220171	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000092.1	1099290	1194819	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000093.1	563195	1130074	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000094.1	968055	1136963	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000095.1	987906	1097704	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
NC_071442.1	189003371	216972415	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071443.1	179465170	202808364	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071444.1	162910257	189437829	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071445.1	150408727	173413386	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071446.1	146113791	161715464	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071447.1	139886739	159674543	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071448.1	140758394	156129105	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071449.1	111059417	126103255	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071450.1	117510726	132896200	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071451.1	121301501	136971222	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071452.1	114961767	128521927	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071453.1	109683762	123695651	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071454.1	104362845	117638319	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071455.1	98055309	112963316	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071456.1	88511677	98621080	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071457.1	85863840	98110269	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071458.1	65009170	74700079	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071459.1	40084023	47062943	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071460.1	44636317	50540201	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071461.1	40360870	44412090	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071462.1	42584396	50614133	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071463.1	43123886	49886912	aut	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
NC_071464.1	116828888	146896711	chrX	Callithrix_kuhlii_ssp	Callithrix_jacchus_ssp
CAJZLT010000001.1	113673021	142886941	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000002.1	103311730	127795911	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000003.1	88849858	111008005	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000004.1	83900991	106794977	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000005.1	70951624	88686964	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000006.1	67515670	86165157	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000007.1	67163397	82799114	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000008.1	62989654	78499693	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000009.1	61156250	77525135	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000010.1	58300709	73398567	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000011.1	54770102	68416128	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000012.1	53398179	66046847	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000013.1	47647410	60265982	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000014.1	46064862	57715758	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000015.1	44513556	57259566	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000016.1	39690608	50506964	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000017.1	38670111	49310780	chrX	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000018.1	37454007	46747739	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000019.1	32737832	45571968	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000020.1	35025381	43404028	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000021.1	32948941	40521696	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000022.1	30766081	38936319	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000023.1	31199102	38602024	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000024.1	29540830	38224162	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000025.1	30825967	37813414	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000026.1	28047365	35515549	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000027.1	27773793	34382977	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000028.1	25539543	32735734	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000029.1	25778918	32646424	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000030.1	25145478	30543287	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000031.1	23039022	30535863	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000032.1	24511441	30201268	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000033.1	23305814	29441392	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000034.1	22123238	27745609	chrX	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000035.1	21280570	27572819	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000036.1	21503682	27518514	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000037.1	21668873	27108870	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000038.1	20789528	27060749	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000039.1	20220809	25307634	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000040.1	18018917	24377030	chrX	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000041.1	17754177	22780274	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000042.1	17279712	22659068	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000043.1	16784521	21890566	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000044.1	16721146	21069932	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000045.1	14919634	19521133	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000046.1	14827528	19307122	chrX	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000047.1	14619093	18502155	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000048.1	13847267	17723365	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000049.1	13098970	16627520	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000050.1	12618514	16261169	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000051.1	12378554	16042744	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000052.1	11858577	15568210	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000053.1	11699994	14606385	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000054.1	9205027	11887655	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000055.1	8761972	11717257	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000056.1	8356972	10884975	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000057.1	7841255	10624541	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000058.1	7934673	9717303	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000059.1	7543561	9511692	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000060.1	6563786	9289552	chrX	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000061.1	6771703	8873173	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000062.1	6337189	8582533	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000063.1	6188891	8414990	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000064.1	6342052	7940829	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000065.1	5362646	7122741	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000066.1	5519222	7027268	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000067.1	5072657	6351841	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000068.1	4637660	6034456	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000069.1	4159238	5540365	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000070.1	4274674	5412685	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000071.1	3990757	5231580	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000072.1	3090345	4971684	chrX	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000073.1	2789438	3947171	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000074.1	2567328	3793069	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000075.1	2392799	3382238	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000076.1	2334476	3258142	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000077.1	2444046	3088241	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000078.1	2183228	2992607	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000079.1	1650546	2452842	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000080.1	2035764	2408479	chrX	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000081.1	1631999	2245397	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000082.1	1463754	2213301	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000083.1	1341664	1908328	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000084.1	1170515	1905860	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000085.1	1314054	1877116	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000086.1	944765	1523340	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000087.1	1207388	1521751	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000088.1	988053	1488708	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000089.1	772923	1314036	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000090.1	978197	1260859	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000091.1	1003004	1220152	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000092.1	954708	1194709	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000093.1	97028	1088570	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000094.1	580780	1137153	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
CAJZLT010000095.1	823444	1096373	aut	Alouatta_discolor_ssp	Ateles_hybridus_ssp
NC_065578.1	205456422	220358572	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065579.1	179899720	194429093	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065580.1	170202304	185122118	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065581.1	155007171	168803251	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065582.1	168326050	185938914	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065583.1	162524572	176721150	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065584.1	155753504	167492628	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065585.1	131712110	142076134	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065586.1	120618470	129816572	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065587.1	90013214	96753041	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065588.1	120101902	129601465	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065589.1	118449971	128410491	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065590.1	99658358	107078494	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065591.1	116906504	126288184	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065592.1	102852593	110317897	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065593.1	72416041	77953001	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065594.1	84394484	93559151	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065595.1	67252505	72771670	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065596.1	51499124	56675319	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065597.1	71258929	75716858	aut	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_065598.1	133926800	150622141	chrX	Macaca_leucogenys_ssp	Macaca_fascicularis_ssp
NC_033660.1	77347569	114275346	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033661.1	86544597	141293524	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033662.1	75549377	119749784	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033663.1	49019653	73912020	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033664.1	73564325	116767612	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033665.1	77664218	123383870	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033666.1	65368100	108161895	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033667.1	103856065	159902129	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033668.1	73588620	116330723	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033669.1	62806659	98463698	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033670.1	72043653	108224753	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033671.1	70831220	108122849	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033672.1	55776410	86917655	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033673.1	61208476	93315180	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033674.1	49352473	77692992	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033675.1	37863484	65900807	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033676.1	37033110	60668584	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033677.1	33675073	57143545	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033678.1	50630395	83064381	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033679.1	39772173	72247362	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033680.1	15383530	31812353	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033681.1	10047954	30143557	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033682.1	17729526	33069165	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033683.1	5720670	15088671	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033684.1	15117062	28145440	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033685.1	12722183	29213254	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033686.1	21139261	36793956	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033687.1	6713683	12210888	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033688.1	8941601	23270819	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033689.1	3773950	12809936	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033690.1	29180041	47401165	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033691.1	4398474	9149227	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NC_033692.1	83203771	144921428	chrX	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NW_017968519.1	644607	3399886	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NW_017968520.1	1248635	3286302	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NW_017968521.1	1283747	2659857	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NW_017968522.1	719332	1578947	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NW_017968523.1	472017	1319344	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
NW_017968524.1	298247	1327788	aut	Mirza_coquereli_ssp	Microcebus_murinus_ssp
CAJZLT010000001.1	114107396	142887797	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000002.1	103710027	127796851	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000003.1	89191353	110986213	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000004.1	84621182	106795051	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000005.1	70969648	88694079	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000006.1	68279775	86122221	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000007.1	67342109	82798063	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000008.1	63141560	78492345	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000009.1	61695739	77522363	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000010.1	59203444	73398565	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000011.1	54524862	68415202	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000012.1	53441100	66044104	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000013.1	47929165	60259723	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000014.1	46509503	57715386	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000015.1	45107608	57259120	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000016.1	39885232	50504626	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000017.1	39242258	49310780	chrX	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000018.1	37353762	46747528	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000019.1	32457270	45569356	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000020.1	34892105	43383562	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000021.1	32916842	40521731	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000022.1	30323514	38936347	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000023.1	31199231	38602028	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000024.1	29763121	38224174	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000025.1	30765579	37813414	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000026.1	28079830	35515436	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000027.1	28049608	34382941	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000028.1	25654126	32737003	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000029.1	25923041	32642382	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000030.1	25303920	30543389	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000031.1	23636774	30535921	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000032.1	24696056	30196070	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000033.1	23454446	29439630	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000034.1	22434667	27745609	chrX	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000035.1	21226609	27572805	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000036.1	21527665	27518075	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000037.1	21839270	27113537	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000038.1	20905552	27061473	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000039.1	20457025	25307139	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000040.1	18405289	24377031	chrX	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000041.1	17656795	22786243	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000042.1	17295997	22646959	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000043.1	16738200	21892688	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000044.1	16679997	21071622	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000045.1	15155665	19521103	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000046.1	15012516	19307200	chrX	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000047.1	14697719	18502155	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000048.1	13939935	17716852	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000049.1	13210495	16627508	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
CAJZLT010000050.1	12797323	16262601	aut	Alouatta_macconnelli_ssp	Ateles_hybridus_ssp
