ID,ID_PGDP,group,family,genus,species,subspecies,species_full,species_short,species_genotyping,reference,SEX,len_chrA,len_chrA_contigs_shorter_than_1Mb,len_chrX,len_chrX_contigs_shorter_than_1Mb,len_chrY,len_chrY_contigs_shorter_than_1Mb,total_seq_chrA,total_seq_chrX,total_seq_chrY,len_cov_chrA,len_cov_chrX,len_cov_chrY,frac_cov_chrA,frac_cov_chrX,frac_cov_chrY,frac_cov_gw,rel_frac_cov_YX,nonN_frac,frac_cov_gw_cor,threshold,threshold_chrX,good_frac_cov,cov_chrA,cov_chrX,cov_chrY,cov_gw,rel_cov_chrX,gSEX,gSEX_source,callable_chrA,callable_chrX,GT00_chrA,GT01_chrA,GT11_chrA,GTmis_chrA,GT00_chrX,GT0_chrX,GT01_chrX,GT11_chrX,GT1_chrX,GTmis_chrX,het_chrA,het_chrX,rel_chrX_het,hom_alt_chrA,hom_alt_chrX,hem_alt_chrX,rel_chrX_hom_alt,mis_chrA,mis_chrX,div_chrA,clade,subclade_split,sample_used_for_q,q25_div_chrA,q50_div_chrA,q75_div_chrA,q25_frac_cov_chrA,q50_frac_cov_chrA,q75_frac_cov_chrA,zscore_div_chrA,zscore_frac_cov_chrA,dupl_group,remove_as_duplicate,low_mis,low_frac_cov_qc,high_div_chrA_qc,high_mis_qc,low_div_chrA_qc,masterQC,manual_fix,reason,finalQC,Kuderna_AB_QC,Kuderna_COV_QC,relatives,remove_as_relative,generation,founder,remove_manual,pedigree_source,MQ1kb,MQ1Mb,total_reads,mapped_reads,properly_paired_reads,f_mapped_reads
SAMN20815299,SAMN20815299,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,3063111209.0,164927245.0,1988977.0,1391515583,75270682.0,618455.0,0.537,0.5274,0.0744,0.5351,0.1411,0.9992,0.5355,0.9,0.9,False,2.2013,2.1911,3.216,2.2012,0.9954,F,chrY,2452327925,130937225.0,9308,14127,442,67092800,210.0,,343.0,20.0,,1958463.0,5.8e-06,2.6e-06,0.4547363,2e-07,2e-07,,0.8474677,0.0273588,0.0149573,3.1e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4375,-2256.0,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.2048,56.588,26674842,25897110,24936044,0.971
SAMN20815300,SAMN20815300,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,3297867156.0,176719459.0,2251405.0,1503444300,80934999.0,656828.0,0.5801,0.5671,0.079,0.5779,0.1394,0.9992,0.5784,0.9,0.9,False,2.1935,2.1835,3.4277,2.1935,0.9954,F,chrY,2452327925,130937225.0,10520,19078,460,67086619,276.0,,569.0,18.0,,1958173.0,7.8e-06,4.3e-06,0.5585922,2e-07,1e-07,,0.7328753,0.0273563,0.0149551,4.1e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4339,-2040.5,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.2361,56.6233,28390534,27649133,26698670,0.974
SAMN20815301,SAMN20815301,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2654635122.0,136918536.0,3350934.0,1250949322,65759703.0,609560.0,0.4827,0.4608,0.0734,0.4803,0.1592,0.9992,0.4807,0.9,0.9,False,2.1221,2.0821,5.4973,2.1217,0.9812,F,chrY,2452327925,130937225.0,6790,8277,224,67101386,120.0,,184.0,6.0,,1958726.0,3.4e-06,1.4e-06,0.4163516,1e-07,0.0,,0.5016706,0.0273623,0.0149593,1.8e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.442,-2527.5,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.0307,56.4181,23829520,22822975,21662766,0.958
SAMN20815302,SAMN20815302,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2818703446.0,152037623.0,1610329.0,1336098302,72311288.0,597306.0,0.5156,0.5067,0.0719,0.5138,0.1419,0.9992,0.5142,0.9,0.9,False,2.1097,2.1025,2.696,2.1095,0.9966,F,chrY,2452327925,130937225.0,6428,10350,316,67099583,148.0,,290.0,17.0,,1958581.0,4.2e-06,2.2e-06,0.5247749,1e-07,1e-07,,1.0075747,0.0273616,0.0149582,2.2e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4404,-2363.0,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.2238,56.6144,24566412,23608643,22417058,0.961
SAMN20815303,SAMN20815303,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2994755615.0,84348136.0,5977587.0,1382368729,45644914.0,2767514.0,0.5334,0.3198,0.333,0.5217,1.0413,0.9992,0.5221,0.9,0.9,False,2.1664,1.8479,2.1599,2.1562,0.853,M,chrY,2452327925,130937225.0,8052,12707,371,67095547,,7490.0,,,1103.0,1950443.0,5.2e-06,,,2e-07,,8.4e-06,,0.0273599,0.014896,2.7e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4386,-2274.0,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.2012,56.5822,25395610,24740025,23909908,0.974
SAMN20815304,SAMN20815304,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2694074728.0,143342435.0,1557225.0,1248189536,66850968.0,568009.0,0.4816,0.4684,0.0684,0.4797,0.1459,0.9992,0.4801,0.9,0.9,False,2.1584,2.1442,2.7415,2.1579,0.9934,F,chrY,2452327925,130937225.0,6832,8427,264,67101154,147.0,,216.0,16.0,,1958657.0,3.4e-06,1.6e-06,0.4800607,1e-07,1e-07,,1.1350931,0.0273622,0.0149587,1.8e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4418,-2533.0,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.1644,56.5593,24510370,23725299,22808646,0.968
SAMN20815305,SAMN20815305,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2203405777.0,60589951.0,6726050.0,1021047674,31283588.0,1983460.0,0.394,0.2192,0.2387,0.3844,1.0889,0.9992,0.3847,0.9,0.9,False,2.158,1.9368,3.3911,2.1537,0.8975,M,chrY,2452327925,130937225.0,8289,5425,193,67102770,,4879.0,,,440.0,1953717.0,2.2e-06,,,1e-07,,3.4e-06,,0.0273629,0.014921,1.2e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4441,-2971.0,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,53.5014,54.8421,21296210,19882365,18535686,0.934
SAMN20815306,SAMN20815306,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2460223495.0,67639776.0,5033119.0,1142724518,35638793.0,2257733.0,0.4409,0.2497,0.2717,0.4305,1.088,0.9992,0.4308,0.9,0.9,False,2.1529,1.8979,2.2293,2.1454,0.8815,M,chrY,2452327925,130937225.0,6032,6961,217,67103467,,4745.0,,,729.0,1953562.0,2.8e-06,,,1e-07,,5.6e-06,,0.0273632,0.0149198,1.5e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.443,-2736.5,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.063,56.4454,21873116,21138505,20315666,0.966
SAMN20815307,SAMN20815307,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2587527122.0,72865514.0,5358656.0,1267398533,41113140.0,2507190.0,0.4891,0.2881,0.3017,0.478,1.0473,0.9992,0.4784,0.9,0.9,False,2.0416,1.7723,2.1373,2.0333,0.8681,M,chrY,2452327925,130937225.0,5229,7538,161,67103749,,4790.0,,,708.0,1953538.0,3.1e-06,,,1e-07,,5.4e-06,,0.0273633,0.0149197,1.6e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4426,-2495.5,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.1638,56.5472,22178970,21598571,20837702,0.974
SAMN20815308,SAMN20815308,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2453015506.0,124195395.0,1628571.0,1167487852,60636594.0,567173.0,0.4505,0.4249,0.0683,0.448,0.1606,0.9992,0.4484,0.9,0.9,False,2.1011,2.0482,2.8714,2.0989,0.9748,F,chrY,2452327925,130937225.0,6932,8114,359,67101272,152.0,,173.0,10.0,,1958701.0,3.3e-06,1.3e-06,0.399325,1e-07,1e-07,,0.5217002,0.0273623,0.0149591,1.8e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4419,-2688.5,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,54.9553,56.358,22220724,21564610,20783210,0.97
SAMN20815309,SAMN20815309,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,3284448105.0,90983318.0,6712926.0,1485067385,49237056.0,2995544.0,0.5731,0.345,0.3605,0.5605,1.0448,0.9992,0.5609,0.9,0.9,False,2.2116,1.8479,2.241,2.2001,0.8355,M,chrY,2452327925,130937225.0,11276,18527,507,67086367,,8982.0,,,1326.0,1948728.0,7.6e-06,,,2e-07,,1.01e-05,,0.0273562,0.0148829,4e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4342,-2075.5,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.1595,56.5368,27865840,26866503,25641038,0.964
SAMN20815310,SAMN20815310,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2490028714.0,66558868.0,4644782.0,1114499643,34165327.0,2113081.0,0.4301,0.2394,0.2543,0.4196,1.0622,0.9992,0.4199,0.9,0.9,False,2.2342,1.9481,2.1981,2.2257,0.872,M,chrY,2452327925,130937225.0,11568,9925,492,67094692,,5442.0,,,767.0,1952827.0,4e-06,,,2e-07,,5.9e-06,,0.0273596,0.0149142,2.2e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4404,-2790.5,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,54.6662,56.0427,23266226,21926536,20458284,0.942
SAMN20815311,SAMN20815311,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,3391322024.0,182265695.0,2449115.0,1526961170,82453675.0,661134.0,0.5892,0.5778,0.0796,0.5871,0.1377,0.9992,0.5876,0.9,0.9,False,2.221,2.2105,3.7044,2.221,0.9953,F,chrY,2452327925,130937225.0,11635,20381,635,67084026,293.0,,635.0,30.0,,1958078.0,8.3e-06,4.8e-06,0.5835306,3e-07,2e-07,,0.8848363,0.0273552,0.0149543,4.4e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4327,-1995.0,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.0573,56.4373,29330970,28526242,27517546,0.973
SAMN20815312,SAMN20815312,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,3669497145.0,104067017.0,9824392.0,1607512050,55431296.0,3308379.0,0.6203,0.3884,0.3981,0.6076,1.025,0.9992,0.6081,0.9,0.9,False,2.2827,1.8774,2.9695,2.2706,0.8224,M,chrY,2452327925,130937225.0,14542,24904,729,67076502,,11684.0,,,1783.0,1945569.0,1.02e-05,,,3e-07,,1.36e-05,,0.0273522,0.0148588,5.4e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4294,-1839.5,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,53.8864,55.2265,31827830,30668450,29416624,0.964
SAMN20815313,SAMN20815313,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2668161756.0,75622781.0,5531406.0,1269802652,41403610.0,2570587.0,0.49,0.2901,0.3093,0.479,1.0662,0.9992,0.4794,0.9,0.9,False,2.1012,1.8265,2.1518,2.0927,0.8692,M,chrY,2452327925,130937225.0,6832,8118,233,67101494,,5394.0,,,780.0,1952862.0,3.3e-06,,,1e-07,,6e-06,,0.0273624,0.0149145,1.8e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4421,-2491.0,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.1817,56.5715,23282824,22656632,21847468,0.973
SAMN20815314,SAMN20815314,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2761274985.0,76996601.0,5539682.0,1280583144,41270391.0,2551472.0,0.4941,0.2892,0.307,0.4829,1.0617,0.9992,0.4833,0.9,0.9,False,2.1563,1.8657,2.1712,2.1472,0.8652,M,chrY,2452327925,130937225.0,7578,9984,272,67098843,,6111.0,,,900.0,1952025.0,4.1e-06,,,1e-07,,6.9e-06,,0.0273613,0.0149081,2.1e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4407,-2470.5,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.1613,56.5414,24056776,23295998,22402990,0.968
SAMN20815315,SAMN20815315,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2694030394.0,68211717.0,96996491.0,1157777268,34525138.0,2182285.0,0.4468,0.2419,0.2626,0.4355,1.0855,0.9992,0.4358,0.9,0.9,False,2.3269,1.9757,44.4472,2.3937,0.8491,M,chrY,2452327925,130937225.0,23113,16666,1162,67075736,,6442.0,,,762.0,1951832.0,6.8e-06,,,5e-07,,5.8e-06,,0.0273519,0.0149066,3.9e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4346,-2707.0,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,49.3009,50.5024,28796920,26557974,25298248,0.922
SAMN20815316,SAMN20815316,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,4334407078.0,121563457.0,9126502.0,1763176084,62316541.0,3725500.0,0.6804,0.4367,0.4483,0.667,1.0267,0.9992,0.6675,0.9,0.9,False,2.4583,1.9507,2.4497,2.441,0.7935,M,chrY,2452327925,130937225.0,27700,46515,1727,67040735,,18305.0,,,2872.0,1937859.0,1.9e-05,,,7e-07,,2.19e-05,,0.0273376,0.0147999,1.02e-05,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4124,-1539.0,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.1674,56.548,36710346,35458409,33812422,0.966
SAMN20815317,SAMN20815317,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,3070628759.0,79145839.0,6333442.0,1385868462,43559507.0,2756605.0,0.5348,0.3052,0.3317,0.5222,1.0868,0.9992,0.5226,0.9,0.9,False,2.2157,1.817,2.2976,2.2037,0.82,M,chrY,2452327925,130937225.0,13789,18840,928,67083120,,6895.0,,,997.0,1951144.0,7.7e-06,,,4e-07,,7.6e-06,,0.0273549,0.0149014,4.2e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4334,-2267.0,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,54.9697,56.3539,26797018,26017262,25013184,0.971
SAMN20815318,SAMN20815318,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,3660434478.0,102178442.0,7417732.0,1530575765,51572598.0,3132797.0,0.5906,0.3614,0.377,0.578,1.0432,0.9992,0.5785,0.9,0.9,False,2.3915,1.9813,2.3678,2.3781,0.8284,M,chrY,2452327925,130937225.0,19277,26529,1105,67069766,,12558.0,,,1988.0,1944490.0,1.08e-05,,,5e-07,,1.52e-05,,0.0273494,0.0148506,5.9e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4277,-1988.0,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.1207,56.5019,32264220,31021343,29535932,0.961
SAMN20815319,SAMN20815319,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,3168056311.0,169810868.0,1975837.0,1402193109,75571460.0,623546.0,0.5411,0.5295,0.075,0.5391,0.1417,0.9992,0.5395,0.9,0.9,False,2.2594,2.247,3.1687,2.2591,0.9945,F,chrY,2452327925,130937225.0,11248,15664,529,67089236,294.0,,421.0,24.0,,1958297.0,6.4e-06,3.2e-06,0.5033787,2e-07,2e-07,,0.8497105,0.0273574,0.014956,3.4e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4363,-2235.5,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.1485,56.537,28112672,27284537,26281452,0.971
SAMN20815320,SAMN20815320,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2445031235.0,68632673.0,4862890.0,1046616226,33124889.0,2047127.0,0.4039,0.2321,0.2463,0.3944,1.0613,0.9992,0.3947,0.9,0.9,False,2.3361,2.0719,2.3755,2.3281,0.8869,M,chrY,2452327925,130937225.0,12823,7950,540,67095364,,5520.0,,,788.0,1952728.0,3.2e-06,,,2e-07,,6e-06,,0.0273599,0.0149135,1.8e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4418,-2921.5,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,54.6408,56.0172,23080346,22092201,21090622,0.957
SAMN20815321,SAMN20815321,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,3104124615.0,84358460.0,6533665.0,1350192978,43351442.0,2687492.0,0.521,0.3038,0.3234,0.5091,1.0647,0.9992,0.5095,0.9,0.9,False,2.299,1.9459,2.4311,2.2883,0.8464,M,chrY,2452327925,130937225.0,14855,18620,893,67082309,,8810.0,,,1343.0,1948883.0,7.6e-06,,,4e-07,,1.03e-05,,0.0273545,0.0148841,4.2e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4336,-2336.0,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.0523,56.4387,27090278,26394814,25550822,0.974
SAMN20815322,SAMN20815322,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,106000000000.0,5502817432.0,63385192.0,2560743971,138058582.0,1367818.0,0.9881,0.9674,0.1646,0.9846,0.1701,0.9992,0.9854,0.9,0.9,True,41.3928,39.8586,46.3404,41.3169,0.9629,F,chrX,2452327925,130937225.0,55168682,6360351,4146933,1440711,1561066.0,,150527.0,192537.0,,54906.0,0.0025936,0.0011496,0.44325,0.001691,0.0014705,,0.8695661,0.0005875,0.0004193,0.0029878,Papio_anubis_ssp7,0.0,True,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,0.0546,-0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.7314,57.1295,865107516,821950250,775764660,0.95
SAMN20815323,SAMN20815323,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,89100965373.0,4690031878.0,55499209.0,2561160800,137989857.0,1399123.0,0.9883,0.9669,0.1684,0.9847,0.1741,0.9992,0.9855,0.9,0.9,True,34.7893,33.9882,39.6671,34.7509,0.977,F,chrX,2452327925,130937225.0,54653164,6310452,4178779,1974282,1529527.0,,156354.0,197467.0,,75688.0,0.0025732,0.0011941,0.4640491,0.001704,0.0015081,,0.8850352,0.0008051,0.000578,0.0029906,Papio_anubis_ssp7,0.0,True,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,0.0645,0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.4614,56.8685,754151346,702360014,665702520,0.931
SAMN20815324,SAMN20815324,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,80350282239.0,2227874906.0,154278809.0,2560624856,137896056.0,7826152.0,0.9881,0.9663,0.9418,0.9868,0.9747,0.9992,0.9876,0.9,0.9,True,31.3792,16.1562,19.7132,30.5698,0.5149,M,chrX,2452327925,130937225.0,54223434,6164465,4206785,2521993,,1657561.0,,,272227.0,29248.0,0.0025137,,,0.0017154,,0.0020791,,0.0010284,0.0002234,0.0029723,Papio_anubis_ssp7,0.0,True,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,0.0,-0.5,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.6427,57.0404,654125548,621751715,589013840,0.951
SAMN20815325,SAMN20815325,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,102000000000.0,5518985438.0,61805588.0,2560976334,137935244.0,1338173.0,0.9882,0.9665,0.161,0.9846,0.1666,0.9992,0.9854,0.9,0.9,True,39.9268,40.0114,46.1865,39.9342,1.0021,F,chrX,2452327925,130937225.0,55165748,6336300,4220893,1393736,1562512.0,,122200.0,219911.0,,54413.0,0.0025838,0.0009333,0.3612026,0.0017212,0.0016795,,0.9757937,0.0005683,0.0004156,0.0030131,Papio_anubis_ssp7,0.0,True,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,0.1434,0.0,,False,True,ok,ok,ok,ok,ok,,,ok,,,,,,,,,55.7285,57.1306,827235946,795162899,754599086,0.961
SAMN20815326,SAMN20815326,OWM,Cercopithecidae,Papio,cynocephalus,anubishybrid,Papio_cynocephalus_anubishybrid,P.cynocephalus_anubishybrid,Papio_cynocephalus_ssp,Papio_anubis,Unknown,2591506774,126344179.0,142711495.0,0.0,8309885.0,0.0,2611054655.0,73628846.0,5715913.0,1248290132,40475097.0,2506405.0,0.4817,0.2836,0.3016,0.4708,1.0635,0.9992,0.4712,0.9,0.9,False,2.0917,1.8191,2.2805,2.0835,0.8697,M,chrY,2452327925,130937225.0,5043,7510,220,67103904,,4896.0,,,842.0,1953298.0,3.1e-06,,,1e-07,,6.4e-06,,0.0273633,0.0149178,1.6e-06,Papio_anubis_ssp7,0.0,False,0.0027047,0.0029723,0.0029892,0.9881,0.9882,0.9883,-10.4426,-2532.5,,False,False,fail,ok,warn,warn,fail,,,fail,,,,,,,,,55.0729,56.4603,22891800,22226555,21428106,0.971
