chrom	length	end_pos	chr_type	species	reference
NC_060944.1	29519199	66168714	aut	Cercopithecus_denti_ssp	Homo_sapiens_ssp
NC_060945.1	18325295	45059916	aut	Cercopithecus_denti_ssp	Homo_sapiens_ssp
NC_060946.1	17960025	51283084	aut	Cercopithecus_denti_ssp	Homo_sapiens_ssp
NC_060947.1	92423719	154219366	chrX	Cercopithecus_denti_ssp	Homo_sapiens_ssp
NC_060948.1	27712	27431812	aut	Cercopithecus_denti_ssp	Homo_sapiens_ssp
NC_060925.1	178802635	248367474	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060926.1	192449844	242630205	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060927.1	160819055	201091448	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060928.1	146805674	193335817	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060929.1	138667659	181844881	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060930.1	136427316	172088286	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060931.1	113314635	160562076	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060932.1	114934314	146233131	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060933.1	87725699	150465192	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060934.1	102855448	134553813	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060935.1	100924773	135123417	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060936.1	104724351	133316840	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060937.1	75751002	113550823	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060938.1	71359305	101155759	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060939.1	62522747	99717480	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060940.1	58209678	96170323	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060941.1	58922802	84235735	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060942.1	60338055	80532380	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060943.1	35053400	61683242	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060944.1	48953675	66168714	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060945.1	26261066	45061722	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060946.1	24531755	51297094	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060947.1	104431909	154219366	chrX	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060948.1	48790	62098752	aut	Macaca_tonkeana_ssp	Homo_sapiens_ssp
NC_060925.1	171721883	248367473	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060926.1	186828616	242614027	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060927.1	154814040	201091448	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060928.1	146051711	193335817	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060929.1	137608053	181829279	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060930.1	131559026	172088286	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060931.1	114151883	160562076	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060932.1	111859963	146233131	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060933.1	85224864	150418452	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060934.1	99192813	134553813	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060935.1	97170397	135123399	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060936.1	100880488	133316840	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060937.1	72847986	113550109	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060938.1	68663403	101129841	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060939.1	59584060	99717480	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060940.1	55540657	96173496	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060941.1	55933371	84235735	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060942.1	58341066	80532650	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060943.1	31875942	61683184	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060944.1	46117431	66168714	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060945.1	24958412	45059916	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060946.1	23152957	51297094	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060947.1	99375173	154132917	chrX	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060948.1	41874	62034381	aut	Allochrocebus_preussi_ssp	Homo_sapiens_ssp
NC_060925.1	177762908	248367473	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060926.1	191384414	242630205	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060927.1	159939169	201091448	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060928.1	145993700	193335817	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060929.1	137894119	181844881	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060930.1	135661776	172088286	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060931.1	112704625	160562076	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060932.1	114249923	146233131	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060933.1	87170730	150465192	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060934.1	102316316	134553813	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060935.1	100266753	135123417	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060936.1	104143332	133316840	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060937.1	75193541	113550823	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060938.1	70870221	101155759	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060939.1	62185054	99717480	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060940.1	57782532	96170323	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060941.1	58481196	84235735	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060942.1	59968668	80532380	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060943.1	34616775	61683242	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060944.1	48630668	66168714	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060945.1	26111901	45061722	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060946.1	24306466	51297094	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060947.1	100968430	154219366	chrX	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060948.1	47758	62098752	aut	Macaca_nigrescens_ssp	Homo_sapiens_ssp
NC_060925.1	183955876	248366471	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060926.1	200972230	242614027	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060927.1	167577745	201091448	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060928.1	155824130	193425211	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060929.1	147846407	181804679	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060930.1	142276081	172088286	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060931.1	124321477	160562064	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060932.1	120096594	146236295	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060933.1	92154190	150465192	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060934.1	107007197	134585808	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060935.1	107382217	135122932	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060936.1	109072267	133305934	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060937.1	80787596	113551196	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060938.1	73380700	101132124	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060939.1	65537164	99624549	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060940.1	61203436	96175454	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060941.1	60721913	84227922	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060942.1	64657990	80511172	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060943.1	40710807	61680213	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060944.1	51374814	66168714	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060945.1	26914147	45064906	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060946.1	25730632	51294901	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060947.1	111376978	154220315	chrX	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060948.1	35874	62391198	aut	Nomascus_gabriellae_ssp	Homo_sapiens_ssp
NC_060925.1	202510593	248368172	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060926.1	218123888	242661010	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060927.1	184670508	201097172	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060928.1	175290597	193550151	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060929.1	20044240	182022607	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060930.1	1635464	172088286	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060931.1	12342898	160558453	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060932.1	55420988	146252145	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060933.1	100463020	150586161	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060934.1	2415079	134613782	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060935.1	10393903	135124035	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060936.1	1222685	133316840	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060937.1	90320079	113560102	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060938.1	80675576	101156512	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060939.1	71428392	99680796	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060940.1	65637789	96314837	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060941.1	66968819	84237712	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060942.1	69405781	80536440	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060943.1	44593612	61707357	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060944.1	54851218	66108925	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060945.1	29870141	45061125	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060946.1	28282772	51298856	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060947.1	132635640	154220315	chrX	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060948.1	64222	62020499	aut	Pan_paniscus_ssp	Homo_sapiens_ssp
NC_060925.1	163100667	248367473	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060926.1	174831118	242614027	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060927.1	143287243	201091448	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060928.1	132146352	193335817	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060929.1	128420998	181828450	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060930.1	123130683	172088286	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060931.1	104931814	160543662	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060932.1	103393087	146173809	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060933.1	79234659	150417849	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060934.1	95305313	134550818	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060935.1	91304611	135055456	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060936.1	95178962	133298545	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060937.1	65226174	113549868	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060938.1	64613704	101129841	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060939.1	55954220	99717480	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060940.1	53703408	96173591	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060941.1	53330770	84239678	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060942.1	55083029	80532380	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060943.1	30735017	61678079	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060944.1	45753249	66160376	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060945.1	23471668	45059916	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060946.1	21896317	51294901	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060947.1	22938488	153914645	chrX	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060948.1	47863	62391198	aut	Piliocolobus_badius_ssp	Homo_sapiens_ssp
NC_060925.1	147026095	248367473	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060926.1	165605371	242614027	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060927.1	133283702	200870540	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060928.1	126886219	193335817	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060929.1	123218209	181836656	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060930.1	115224330	172088406	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060931.1	98239063	160543483	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060932.1	96021631	146234119	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060933.1	74555227	150465191	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060934.1	85770179	134550818	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060935.1	86826075	135117559	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060936.1	87448489	133295236	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060937.1	65400049	113550110	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060938.1	60109860	101016021	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060939.1	51411133	99678470	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060940.1	49364346	96174870	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060941.1	48424340	84237841	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060942.1	52820960	80532913	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060943.1	25950905	61672389	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060944.1	41033756	66166050	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060945.1	21351239	45053160	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060946.1	19450952	51297094	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060947.1	79811591	154155493	chrX	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060948.1	35278	62113917	aut	Plecturocebus_grovesi_ssp	Homo_sapiens_ssp
NC_060925.1	63753703	248359773	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060926.1	74199379	242607525	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060927.1	60368796	201091448	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060928.1	46078017	193327545	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060929.1	51483235	181836187	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060930.1	50251743	171966000	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060931.1	42687091	160491046	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060932.1	38590798	146126422	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060933.1	34342149	150404473	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060934.1	37360730	134525582	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060935.1	37301874	135084321	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060936.1	35604749	133118670	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060937.1	27168016	113546059	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060938.1	25495530	100161751	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060939.1	23371580	99589050	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060940.1	21246424	96154924	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060941.1	20672927	84237832	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060942.1	21822392	80532025	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060943.1	8316375	61673566	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060944.1	17863367	66168713	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060945.1	8957893	45058245	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060946.1	7608717	51293028	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060947.1	29258495	154003805	chrX	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060948.1	3961	27435001	aut	Arctocebus_calabarensis_ssp	Homo_sapiens_ssp
NC_060925.1	141861048	248367472	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060926.1	159759939	242614028	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060927.1	128213092	201091448	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060928.1	119684324	193335817	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060929.1	118165212	181812347	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060930.1	110402044	172088299	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060931.1	94905455	160543483	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060932.1	92616514	146234119	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060933.1	72129455	150583568	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060934.1	82047843	134550818	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060935.1	83312138	135092046	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060936.1	84857938	133298472	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060937.1	62961189	113550112	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060938.1	58067837	101099758	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060939.1	49092245	99663734	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060940.1	47859570	96167073	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060941.1	44822755	84237841	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060942.1	50843659	80533405	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060943.1	24696056	61683067	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060944.1	39681785	66166050	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060945.1	20353646	45059309	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060946.1	18584381	51285517	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060947.1	82475675	154158668	chrX	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060948.1	20285	62102532	aut	Ateles_marginatus_ssp	Homo_sapiens_ssp
NC_060925.1	135140332	248359604	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060926.1	148894289	242614027	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060927.1	120978502	200870540	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060928.1	110824677	193335817	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060929.1	110485671	181829275	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060930.1	102751792	172088299	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060931.1	88383083	160543483	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060932.1	86534679	146234117	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060933.1	68565196	150393643	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060934.1	78653311	134550258	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060935.1	79128336	135117559	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060936.1	79543743	133294061	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060937.1	57728459	113550110	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060938.1	54475870	101128147	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060939.1	46486301	99624255	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060940.1	45792310	96173483	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060941.1	44984484	84237841	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060942.1	47667998	80533406	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060943.1	22710048	61683045	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060944.1	38485035	66160219	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060945.1	18748005	45053160	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060946.1	17845970	51293003	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060947.1	70479893	154127551	chrX	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060948.1	16320	27437274	aut	Callithrix_kuhlii_ssp	Homo_sapiens_ssp
NC_060925.1	128140095	248367472	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060926.1	144472687	242612446	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060927.1	115481677	201091448	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060928.1	106426101	193335817	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060929.1	106657447	181812347	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060930.1	99945737	172088299	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060931.1	84575854	160543483	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060932.1	83678802	146234119	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060933.1	64942143	150464987	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060934.1	73895166	134550818	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060935.1	76110136	135092046	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060936.1	76984924	133293867	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060937.1	56464509	113549868	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060938.1	52302690	101125864	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060939.1	43884395	99656813	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060940.1	42748093	96167073	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060941.1	39248783	84237841	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060942.1	46096990	80527613	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060943.1	21533846	61683067	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060944.1	35890390	66166050	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060945.1	18203909	45059309	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060946.1	16433235	51297094	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060947.1	74209066	154158668	chrX	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060948.1	19143	62102532	aut	Alouatta_discolor_ssp	Homo_sapiens_ssp
NC_060925.1	170966295	248367473	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060926.1	183867216	242630205	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060927.1	153375451	201091448	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060928.1	140845425	193337050	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060929.1	136026805	181835089	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060930.1	129739109	172107871	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060931.1	113105852	160562076	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060932.1	110115618	146233131	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060933.1	85246279	150465192	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060934.1	99050823	134553038	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060935.1	97248244	135123417	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060936.1	100284022	133316840	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060937.1	71032798	113550109	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060938.1	68424949	101155759	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060939.1	60493511	99656867	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060940.1	56872357	96170323	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060941.1	57420753	84235735	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060942.1	57655428	80532380	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060943.1	34867320	61683242	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060944.1	47676459	66168714	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060945.1	24985540	45059916	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060946.1	24121568	51297094	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060947.1	99704702	154219366	chrX	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060948.1	44115	27437274	aut	Macaca_leucogenys_ssp	Homo_sapiens_ssp
NC_060925.1	70755575	248314141	aut	Mirza_coquereli_ssp	Homo_sapiens_ssp
NC_060926.1	83359994	242361732	aut	Mirza_coquereli_ssp	Homo_sapiens_ssp
